lat,lng,elev,full_address,date,base_filename
40.116337,-104.803305,1489.76599121,"13274-13682 Co Rd 18, Fort Lupton, CO 80621, USA",Sep 2007,"data/lat_40.11633,long_-104.803_"
38.58792,-106.939657,2369.8503418,"1-155 Seneca Dr, Gunnison, CO 81230, USA",Sep 2012,"data/lat_38.58792,long_-106.939_"
39.531376,-104.771503,1774.1673584,"10226 Dransfeldt Rd, Parker, CO 80134, USA",Jul 2012,"data/lat_39.53137,long_-104.771_"
38.413361,-105.238016,1692.37634277,"882 Oak Creek Grade Rd, Canon City, CO 81212, USA",Aug 2015,"data/lat_38.41336,long_-105.238_"
37.340649,-108.407988,2110.90893555,"Mesa Top Ruins Rd, Mancos, CO 81328, USA",Jan 2008,"data/lat_37.34064,long_-108.407_"
39.060101,-109.25368,1389.54199219,"I-70, Thompson, UT 84540, USA",Oct 2012,"data/lat_39.06010,long_-109.253_"
40.035631,-103.208584,1437.96496582,"32055-32951 CO-63, Akron, CO 80720, USA",Oct 2007,"data/lat_40.03563,long_-103.208_"
39.565905,-103.598626,1627.83312988,"70999 CO-71, Limon, CO 80828, USA",Mar 2009,"data/lat_39.56590,long_-103.598_"
39.273614,-104.223189,1894.58374023,"CO-86, Ramah, CO 80832, USA",Oct 2009,"data/lat_39.27361,long_-104.223_"
39.526344,-104.775576,1770.36071777,"18401 Plaza Dr, Parker, CO 80134, USA",Jul 2012,"data/lat_39.52634,long_-104.775_"
39.918954,-106.735208,2114.12744141,"22049 CO-131, McCoy, CO 80463, USA",Oct 2009,"data/lat_39.91895,long_-106.735_"
38.220244,-104.678995,1527.73925781,"17 Bandera Pkwy, Pueblo, CO 81005, USA",Jun 2012,"data/lat_38.22024,long_-104.678_"
39.557475,-105.008273,1711.18896484,"5051-5701 Lucent Blvd, Highlands Ranch, CO 80129, USA",Sep 2012,"data/lat_39.55747,long_-105.008_"
39.978466,-103.591725,1378.16870117,"28901-28999 Co Rd G, Woodrow, CO 80757, USA",Sep 2009,"data/lat_39.97846,long_-103.591_"
40.443726,-105.10769,1556.5447998,"2200-2450 W 50th St, Loveland, CO 80538, USA",Jul 2012,"data/lat_40.44372,long_-105.107_"
40.303212,-104.752915,1441.1875,"US-85, La Salle, CO 80645, USA",Oct 2012,"data/lat_40.30321,long_-104.752_"
38.435873,-105.214144,1634.67248535,"1447 Park Ave, Canon City, CO 81212, USA",Jul 2012,"data/lat_38.43587,long_-105.214_"
40.258865,-103.629997,1289.92419434,"510 Lincoln St, Brush, CO 80723, USA",Aug 2012,"data/lat_40.25886,long_-103.629_"
39.732424,-106.678912,2180.72998047,"4038-4070 CO-131, Edwards, CO 81632, USA",Oct 2009,"data/lat_39.73242,long_-106.678_"
38.433524,-105.21316,1634.78869629,"1598 Apple Ct, Canon City, CO 81212, USA",Jul 2012,"data/lat_38.43352,long_-105.213_"
39.043943,-104.53922,2152.92797852,"14501-14541 Elbert Rd, Peyton, CO 80831, USA",Sep 2011,"data/lat_39.04394,long_-104.539_"
40.45431,-104.976962,1523.10095215,"6180 Highland Meadows Pkwy, Windsor, CO 80528, USA",Jul 2012,"data/lat_40.45431,long_-104.976_"
40.623463,-107.470141,1933.43310547,"CO-13, Craig, CO 81625, USA",Oct 2009,"data/lat_40.62346,long_-107.470_"
39.635712,-106.54389,2256.33105469,"37212-37298 US-6, Edwards, CO 81632, USA",Feb 2011,"data/lat_39.63571,long_-106.543_"
40.412684,-104.944466,1509.83215332,"Larimer County Rd 1, Loveland, CO 80538, USA",Jul 2012,"data/lat_40.41268,long_-104.944_"
38.231706,-102.614011,1163.14819336,"41000-41768 Co Rd 8, Lamar, CO 81052, USA",Aug 2012,"data/lat_38.23170,long_-102.614_"
40.485684,-104.919147,1464.69958496,"1168-1182 Grand Ave, Windsor, CO 80550, USA",Jun 2012,"data/lat_40.48568,long_-104.919_"
40.517104,-108.083454,1804.11230469,"60238-60296 US-40, Maybell, CO 81640, USA",Sep 2011,"data/lat_40.51710,long_-108.083_"
40.40698,-104.952501,1504.65808105,"832 Kelim Frontage Rd, Johnstown, CO 80534, USA",Jul 2012,"data/lat_40.40698,long_-104.952_"
38.225013,-102.613961,1159.8581543,"40709 Co Rd 8, Lamar, CO 81052, USA",Aug 2012,"data/lat_38.22501,long_-102.613_"
38.234584,-105.556687,2343.42407227,"67449 CO-69, Westcliffe, CO 81252, USA",Aug 2012,"data/lat_38.23458,long_-105.556_"
39.634621,-106.533912,2258.54663086,"37721 US-6, Avon, CO 81620, USA",Feb 2011,"data/lat_39.63462,long_-106.533_"
39.023202,-108.701901,2023.07446289,"2150-2198 Rimrock Dr, Grand Junction, CO 81507, USA",Sep 2008,"data/lat_39.02320,long_-108.701_"
39.06924,-108.544619,1404.21704102,"1715-1735 White Ave, Grand Junction, CO 81501, USA",Jul 2012,"data/lat_39.06924,long_-108.544_"
39.282246,-108.865319,1415.20910645,"982 S Rd, Mack, CO 81525, USA",Jul 2012,"data/lat_39.28224,long_-108.865_"
37.426805,-108.478203,2128.50292969,"14700-16594 Co Rd 31, Mancos, CO 81328, USA",Jan 2008,"data/lat_37.42680,long_-108.478_"
39.110196,-108.64268,1380.97631836,"2210 US-6, Grand Junction, CO 81505, USA",Sep 2012,"data/lat_39.11019,long_-108.642_"
37.444351,-105.864839,2298.125,"2501 State Ave, Alamosa, CO 81101, USA",Aug 2015,"data/lat_37.44435,long_-105.864_"
37.906101,-104.85403,1856.93579102,"10510 State Hwy 181, Rye, CO 81069, USA",Jun 2009,"data/lat_37.90610,long_-104.854_"
40.482012,-104.908217,1463.11401367,"122 Calabria Dr, Windsor, CO 80550, USA",Jun 2012,"data/lat_40.48201,long_-104.908_"
37.383338,-109.340852,1579.03662109,"UT-262, Montezuma Creek, UT 84534, USA",May 2012,"data/lat_37.38333,long_-109.340_"
39.070131,-108.541272,1405.09729004,"1940-1944 Grand Ave, Grand Junction, CO 81501, USA",Jul 2012,"data/lat_39.07013,long_-108.541_"
37.103758,-107.861643,1954.47875977,"284 Kirby Ln, Durango, CO 81303, USA",Feb 2008,"data/lat_37.10375,long_-107.861_"
39.845921,-105.131865,1721.34338379,"8207 Swadley Ct, Arvada, CO 80005, USA",Jul 2012,"data/lat_39.84592,long_-105.131_"
39.101079,-108.63962,1379.07617188,"River Front Trail, Grand Junction, CO 81505, USA",,"data/lat_39.10107,long_-108.639_"
39.698578,-106.737875,2110.74829102,"I-70, Edwards, CO 81632, USA",Sep 2011,"data/lat_39.69857,long_-106.737_"
40.519295,-108.101305,1811.01647949,"CO-318, Maybell, CO 81640, USA",Sep 2008,"data/lat_40.51929,long_-108.101_"
40.496742,-104.907742,1464.53381348,"34000-34284 Co Rd 17, Windsor, CO 80550, USA",Aug 2015,"data/lat_40.49674,long_-104.907_"
40.667775,-108.597675,1953.92749023,"CO-318, Maybell, CO 81640, USA",Sep 2008,"data/lat_40.66777,long_-108.597_"
37.896752,-104.856273,1874.40319824,"Apache City Rd, Rye, CO 81069, USA",Jun 2009,"data/lat_37.89675,long_-104.856_"
40.849251,-105.11407,1740.47351074,"18000-18556 N Co Rd 19, Wellington, CO 80549, USA",Sep 2007,"data/lat_40.84925,long_-105.114_"
39.325577,-104.580111,2015.83654785,"31000-31470 Co Rd 17/21, Elizabeth, CO 80107, USA",Aug 2012,"data/lat_39.32557,long_-104.580_"
38.915359,-104.656584,2061.15795898,"5554 Tamlin Rd, Colorado Springs, CO 80938, USA",Sep 2009,"data/lat_38.91535,long_-104.656_"
39.581715,-105.07277,1693.96582031,"7476-7498 S Pierce St, Littleton, CO 80128, USA",Oct 2011,"data/lat_39.58171,long_-105.072_"
39.686334,-102.972523,1396.39953613,"County Rd Rr, Anton, CO 80801, USA",Oct 2007,"data/lat_39.68633,long_-102.972_"
39.595205,-104.679687,1831.39025879,"S Powhaton Rd, Aurora, CO 80016, USA",Jul 2012,"data/lat_39.59520,long_-104.679_"
38.998054,-104.223781,2033.6550293,"31801-32799 Funk Rd, Calhan, CO 80808, USA",Aug 2009,"data/lat_38.99805,long_-104.223_"
40.610747,-104.826306,1561.14221191,"Co Rd 86, Pierce, CO 80650, USA",Sep 2007,"data/lat_40.61074,long_-104.826_"
37.841526,-103.518919,1386.26025391,"14000-14738 CO-109, La Junta, CO 81050, USA",Aug 2012,"data/lat_37.84152,long_-103.518_"
40.256274,-104.791873,1460.27697754,"17494-17746 Co Rd 29, Platteville, CO 80651, USA",Sep 2007,"data/lat_40.25627,long_-104.791_"
39.666863,-104.415882,1738.28747559,"2300-2970 Kiowa-Bennett Rd, Bennett, CO 80102, USA",Oct 2009,"data/lat_39.66686,long_-104.415_"
39.096259,-104.851535,2160.82641602,"1285-1325 S Park Dr, Monument, CO 80132, USA",Sep 2007,"data/lat_39.09625,long_-104.851_"
37.145876,-108.115314,2122.39501953,"Kl13, Hesperus, CO 81326, USA",Mar 2008,"data/lat_37.14587,long_-108.115_"
39.096262,-104.851878,2160.38720703,"1325-1345 S Park Dr, Monument, CO 80132, USA",Sep 2007,"data/lat_39.09626,long_-104.851_"
39.730332,-102.707439,1298.11694336,"9582 CO-59, Yuma, CO 80759, USA",Jun 2008,"data/lat_39.73033,long_-102.707_"
40.761142,-105.612703,2641.87280273,"2573-2999 Manhattan Rd, Red Feather Lakes, CO 80545, USA",Sep 2007,"data/lat_40.76114,long_-105.612_"
39.728633,-102.707444,1298.34790039,"9582 CO-59, Yuma, CO 80759, USA",Jun 2008,"data/lat_39.72863,long_-102.707_"
39.737052,-104.817545,1645.8404541,"14655 E 13th Cir, Aurora, CO 80011, USA",Jun 2012,"data/lat_39.73705,long_-104.817_"
39.217058,-108.961735,1501.6217041,"I-70, Mack, CO 81525, USA",Oct 2012,"data/lat_39.21705,long_-108.961_"
37.668043,-108.808259,2048.74121094,"12769-12791 US-491, Cahone, CO 81320, USA",May 2012,"data/lat_37.66804,long_-108.808_"
39.752078,-105.458521,2371.00854492,"Central City Pkwy, Evergreen, CO 80439, USA",Jun 2015,"data/lat_39.75207,long_-105.458_"
39.89759,-105.047861,1602.90344238,"11062 Wolff Way, Westminster, CO 80031, USA",Jul 2012,"data/lat_39.89759,long_-105.047_"
39.971697,-105.083534,1583.25646973,"200 Exempla Cir, Lafayette, CO 80026, USA",Aug 2012,"data/lat_39.97169,long_-105.083_"
38.562586,-107.95329,1710.37646484,"8816-8898 6075 Rd, Montrose, CO 81401, USA",Aug 2012,"data/lat_38.56258,long_-107.953_"
40.259364,-103.656821,1292.78649902,"Jennifer Cir, Brush, CO 80723, USA",Oct 2007,"data/lat_40.25936,long_-103.656_"
39.263752,-103.491303,1683.04541016,"52277-52561 Co Hwy 109, Genoa, CO 80818, USA",Oct 2012,"data/lat_39.26375,long_-103.491_"
39.783765,-104.820259,1626.62817383,"4948-4956 Duluth Ct, Denver, CO 80239, USA",Oct 2011,"data/lat_39.78376,long_-104.820_"
37.030528,-108.960171,1502.88720703,"US-160, Colorado, USA",May 2012,"data/lat_37.03052,long_-108.960_"
39.402037,-104.814153,1921.55395508,"2315-2427 Castle Oaks Dr, Castle Rock, CO 80104, USA",Sep 2007,"data/lat_39.40203,long_-104.814_"
39.395697,-104.815656,1937.8572998,"1960-2098 Castle Oaks Dr, Castle Rock, CO 80108, USA",Sep 2007,"data/lat_39.39569,long_-104.815_"
39.255583,-103.491317,1657.83874512,"51000-52016 Co Hwy 109, Genoa, CO 80818, USA",Oct 2012,"data/lat_39.25558,long_-103.491_"
38.472112,-105.20775,1681.51586914,"2700-2862 High St, Canon City, CO 81212, USA",Jul 2012,"data/lat_38.47211,long_-105.207_"
39.902653,-105.049885,1606.0423584,"4801-4899 W 113th Ave, Westminster, CO 80031, USA",May 2015,"data/lat_39.90265,long_-105.049_"
39.687637,-105.288123,2229.52685547,"25301-25687 Foothills Dr N, Golden, CO 80401, USA",Jun 2008,"data/lat_39.68763,long_-105.288_"
37.00607,-107.604625,1898.31481934,"23849-23865 CO-172, Ignacio, CO 81137, USA",May 2012,"data/lat_37.00607,long_-107.604_"
39.558221,-107.700205,1687.3861084,"776 Co Rd 227, Rifle, CO 81650, USA",Oct 2012,"data/lat_39.55822,long_-107.700_"
40.483559,-108.182968,1915.03430176,"US-40, Maybell, CO 81640, USA",Sep 2011,"data/lat_40.48355,long_-108.182_"
40.029432,-104.795434,1522.13659668,"13713 Co Rd 6, Fort Lupton, CO 80621, USA",Oct 2007,"data/lat_40.02943,long_-104.795_"
37.953423,-103.729753,1283.03503418,"21971-21999 Co Rd 19, Rocky Ford, CO 81067, USA",Sep 2012,"data/lat_37.95342,long_-103.729_"
39.4631,-106.045807,3048.87963867,"234-372 Gold King Way, Breckenridge, CO 80424, USA",Feb 2011,"data/lat_39.4631,long_-106.045_"
40.908761,-102.787053,1147.86364746,"41057 Co Rd 66, Crook, CO 80726, USA",Oct 2007,"data/lat_40.90876,long_-102.787_"
39.39442,-104.827859,1971.22924805,"3067 Russet Sky Trail, Castle Rock, CO 80108, USA",Jul 2012,"data/lat_39.39442,long_-104.827_"
38.927156,-107.47847,1822.12524414,"CO-133, Somerset, CO 81434, USA",Oct 2012,"data/lat_38.92715,long_-107.478_"
38.567441,-106.034909,2194.68310547,"9954-10058 CO-291, Salida, CO 81201, USA",Aug 2015,"data/lat_38.56744,long_-106.034_"
37.327315,-109.102194,1536.48144531,"Belitso Rd, Montezuma Creek, UT 84534, USA",May 2009,"data/lat_37.32731,long_-109.102_"
38.811678,-104.753538,1828.7869873,"1450 Academy Park Loop, Colorado Springs, CO 80910, USA",Oct 2014,"data/lat_38.81167,long_-104.753_"
37.025659,-107.362566,1863.25671387,"39189 Co Rd 500, Pagosa Springs, CO 81147, USA",Mar 2008,"data/lat_37.02565,long_-107.362_"
40.029309,-104.900935,1532.61889648,"8073-8455 Co Rd 6, Brighton, CO 80603, USA",Sep 2012,"data/lat_40.02930,long_-104.900_"
40.270832,-104.904993,1498.04333496,"18001-18695 Co Rd 17, Johnstown, CO 80534, USA",Jul 2012,"data/lat_40.27083,long_-104.904_"
38.775773,-102.741032,1296.08093262,"US-40, Kit Carson, CO 80825, USA",Oct 2012,"data/lat_38.77577,long_-102.741_"
38.283044,-103.432764,1309.4185791,"4001-5999 CO-96, Sugar City, CO 81076, USA",Oct 2012,"data/lat_38.28304,long_-103.432_"
39.135803,-102.875383,1463.29699707,"CO-59, Vona, CO 80861, USA",Oct 2012,"data/lat_39.13580,long_-102.875_"
39.451288,-107.195147,2044.60693359,"2136-2342 Co Rd 112, Carbondale, CO 81623, USA",Oct 2012,"data/lat_39.45128,long_-107.195_"
40.689349,-105.292478,1712.01965332,"8278-9498 Poudre Canyon Rd, Bellvue, CO 80512, USA",Sep 2012,"data/lat_40.68934,long_-105.292_"
37.26865,-105.939544,2315.77368164,"17682 CO-136, Sanford, CO 81151, USA",Sep 2012,"data/lat_37.26865,long_-105.939_"
37.02678,-107.37769,1864.3572998,"39189 Co Rd 500, Pagosa Springs, CO 81147, USA",Mar 2008,"data/lat_37.02678,long_-107.377_"
39.980802,-104.748309,1555.85241699,"5248-5298 Grey Swallow St, Brighton, CO 80601, USA",Oct 2007,"data/lat_39.98080,long_-104.748_"
39.856201,-104.921595,1546.10681152,"5640 E 88th Ave, Henderson, CO 80640, USA",Oct 2014,"data/lat_39.85620,long_-104.921_"
37.492087,-108.958485,1892.59179688,"19260 Co Rd 10, Pleasant View, CO 81331, USA",May 2009,"data/lat_37.49208,long_-108.958_"
39.782831,-104.567649,1665.11364746,"35520-36098 E 48th Ave, Watkins, CO 80137, USA",Sep 2015,"data/lat_39.78283,long_-104.567_"
39.952521,-104.97329,1570.44665527,"14158 Downing St, Brighton, CO 80602, USA",Sep 2007,"data/lat_39.95252,long_-104.973_"
40.503217,-108.126525,1893.67687988,"59898-59904 US-40, Maybell, CO 81640, USA",Sep 2011,"data/lat_40.50321,long_-108.126_"
40.204244,-104.926061,1494.81726074,"6849 CO-66, Platteville, CO 80651, USA",Aug 2012,"data/lat_40.20424,long_-104.926_"
39.550184,-104.917254,1768.04443359,"6300 Ashburn Ln, Highlands Ranch, CO 80130, USA",Oct 2012,"data/lat_39.55018,long_-104.917_"
39.184116,-108.631878,1441.68786621,"2270 Homestead Dr, Grand Junction, CO 81505, USA",Jul 2012,"data/lat_39.18411,long_-108.631_"
37.167321,-108.106325,2158.76708984,"300-488 Eureka Pl, Hesperus, CO 81326, USA",Mar 2008,"data/lat_37.16732,long_-108.106_"
38.880793,-104.581962,2035.5994873,"3480 Hoofbeat Rd, Peyton, CO 80831, USA",Sep 2009,"data/lat_38.88079,long_-104.581_"
40.398695,-108.128553,1901.96264648,"10791-10795 Co Rd 57, Meeker, CO 81641, USA",Sep 2008,"data/lat_40.39869,long_-108.128_"
39.27355,-104.030148,1742.64929199,"34053 CO-86, Colorado, USA",Oct 2009,"data/lat_39.27355,long_-104.030_"
40.460524,-104.912339,1452.41674805,"31591 Lakulake Rd, Windsor, CO 80550, USA",Jun 2012,"data/lat_40.46052,long_-104.912_"
40.235324,-104.734852,1511.07324219,"Co Rd 35, Platteville, CO 80651, USA",Sep 2007,"data/lat_40.23532,long_-104.734_"
37.020899,-107.607218,1886.46435547,"23661-23799 CO-172, Ignacio, CO 81137, USA",May 2012,"data/lat_37.02089,long_-107.607_"
37.59622,-106.204833,2353.43896484,"3852-4276 Co Rd 27, Monte Vista, CO 81144, USA",Oct 2012,"data/lat_37.59622,long_-106.204_"
39.53926,-104.903425,1815.63793945,"7425-7435 Indian Wells Way, Lone Tree, CO 80124, USA",Oct 2012,"data/lat_39.53926,long_-104.903_"
40.199427,-109.340973,1707.98071289,"UT-45, Jensen, UT 84035, USA",Apr 2009,"data/lat_40.19942,long_-109.340_"
40.458973,-106.816223,2075.42773438,"2190 Pine Grove Rd, Steamboat Springs, CO 80487, USA",Mar 2011,"data/lat_40.45897,long_-106.816_"
37.028525,-107.606583,1890.2824707,"Co Rd 322, Ignacio, CO 81137, USA",Mar 2008,"data/lat_37.02852,long_-107.606_"
38.171679,-104.76734,1579.90148926,"6240-6298 CO-78, Pueblo, CO 81005, USA",Jul 2012,"data/lat_38.17167,long_-104.767_"
39.277651,-104.789522,2053.71191406,"5226 Garton Rd, Castle Rock, CO 80104, USA",Aug 2012,"data/lat_39.27765,long_-104.789_"
40.408952,-105.397207,2114.58447266,"1967-2037 Big Thompson Canyon Rd, Drake, CO 80515, USA",Sep 2015,"data/lat_40.40895,long_-105.397_"
39.383941,-105.067057,2254.57006836,"1701 CO-67, Sedalia, CO 80135, USA",Sep 2015,"data/lat_39.38394,long_-105.067_"
38.258206,-104.871562,1599.12597656,"8456-8482 CO-96, Pueblo, CO 81005, USA",Oct 2012,"data/lat_38.25820,long_-104.871_"
40.409344,-105.39438,2101.09814453,"1967-2037 Big Thompson Canyon Rd, Drake, CO 80515, USA",Sep 2015,"data/lat_40.40934,long_-105.394_"
40.202925,-103.792179,1321.59033203,"13998 Sherman Street Rd, Fort Morgan, CO 80701, USA",Jul 2008,"data/lat_40.20292,long_-103.792_"
38.5909,-107.936741,1665.29125977,"61621 Falcon Rd, Montrose, CO 81401, USA",Aug 2012,"data/lat_38.5909,long_-107.936_"
40.477089,-104.816278,1464.26818848,"32791-32799 Co Rd 27, Greeley, CO 80631, USA",Jun 2012,"data/lat_40.47708,long_-104.816_"
39.526211,-107.764196,1622.02416992,"I-70, Rifle, CO 81650, USA",Oct 2012,"data/lat_39.52621,long_-107.764_"
38.754991,-107.630339,1808.99645996,"39286-39396 Cottonwood Creek Rd, Crawford, CO 81415, USA",Aug 2012,"data/lat_38.75499,long_-107.630_"
40.363125,-105.254772,1874.48730469,"12136-12390 Pole Hill Rd, Loveland, CO 80537, USA",Aug 2012,"data/lat_40.36312,long_-105.254_"
40.19431,-105.070057,1526.37670898,"1109 Wyndemere Cir, Longmont, CO 80504, USA",Aug 2012,"data/lat_40.19431,long_-105.070_"
39.804338,-105.216355,1774.98596191,"6017-6035 Dunraven St, Golden, CO 80403, USA",Jun 2012,"data/lat_39.80433,long_-105.216_"
39.69117,-104.920396,1645.328125,"1380 S Ivy Way, Denver, CO 80224, USA",Aug 2014,"data/lat_39.69117,long_-104.920_"
40.836812,-108.954526,1693.73352051,"CO-318, Maybell, CO 81640, USA",Sep 2008,"data/lat_40.83681,long_-108.954_"
40.183215,-105.06482,1521.72753906,"1415 Deerwood Dr, Longmont, CO 80504, USA",Jul 2015,"data/lat_40.18321,long_-105.064_"
40.701696,-105.566789,2173.40429688,"30350-30718 Poudre Canyon Rd, Bellvue, CO 80512, USA",Sep 2012,"data/lat_40.70169,long_-105.566_"
39.45855,-104.606215,1943.13745117,"40497 Co Rd 13, Elizabeth, CO 80107, USA",Aug 2012,"data/lat_39.45855,long_-104.606_"
39.699655,-104.932879,1639.89782715,"901-999 S Dexter St, Denver, CO 80246, USA",Aug 2014,"data/lat_39.69965,long_-104.932_"
37.167943,-103.749369,1694.09875488,"78520-78672 US-160, Branson, CO 81027, USA",Aug 2012,"data/lat_37.16794,long_-103.749_"
40.092518,-108.815833,1584.7668457,"17800-17930 CO-64, Rangely, CO 81648, USA",Sep 2008,"data/lat_40.09251,long_-108.815_"
39.69277,-105.417884,2608.74389648,"573 Old Squaw Pass Rd, Evergreen, CO 80439, USA",Aug 2012,"data/lat_39.69277,long_-105.417_"
39.260027,-105.225764,1949.34436035,"24840-25398 CO-67, Sedalia, CO 80135, USA",May 2009,"data/lat_39.26002,long_-105.225_"
40.361053,-105.264545,2005.40539551,"13650 Pole Hill Rd, Loveland, CO 80537, USA",Aug 2012,"data/lat_40.36105,long_-105.264_"
40.624491,-104.640873,1502.73681641,"21501-21999 Co Rd 88, Ault, CO 80610, USA",Oct 2007,"data/lat_40.62449,long_-104.640_"
38.25155,-105.007633,1681.63439941,"9355 CO-96, Wetmore, CO 81253, USA",Oct 2012,"data/lat_38.25155,long_-105.007_"
39.8018,-105.217247,1779.05285645,"19494-19562 W 58th Ave, Golden, CO 80403, USA",,"data/lat_39.8018,long_-105.217_"
37.385789,-108.57403,1884.86010742,"25499-25999 Rd M, Cortez, CO 81321, USA",Dec 2007,"data/lat_37.38578,long_-108.574_"
39.698704,-104.926019,1636.81604004,"5252-5262 E Cherry Creek S Dr, Denver, CO 80246, USA",Sep 2015,"data/lat_39.69870,long_-104.926_"
40.170658,-104.36376,1432.09753418,"US-6, Roggen, CO 80652, USA",Jul 2015,"data/lat_40.17065,long_-104.363_"
39.997074,-105.479397,2566.00732422,"9811 Sugarloaf Rd, Boulder, CO 80302, USA",Oct 2012,"data/lat_39.99707,long_-105.479_"
39.925631,-105.787648,2663.10253906,"78281-78355 Main St, Granby, CO 80446, USA",Oct 2012,"data/lat_39.92563,long_-105.787_"
38.875701,-107.956863,1741.0324707,"15288 Happy Hollow Rd, Cedaredge, CO 81413, USA",Aug 2012,"data/lat_38.87570,long_-107.956_"
40.159104,-103.220326,1419.86669922,"606-798 US-34, Akron, CO 80720, USA",Sep 2015,"data/lat_40.15910,long_-103.220_"
40.053416,-104.716005,1531.34399414,"3703 Co Rd 37, Brighton, CO 80603, USA",Oct 2012,"data/lat_40.05341,long_-104.716_"
38.884587,-107.966294,1785.55419922,"15776 Bull Mesa Rd, Cedaredge, CO 81413, USA",Aug 2012,"data/lat_38.88458,long_-107.966_"
37.217453,-105.425549,2448.01782227,"CO-159, San Luis, CO 81152, USA",Sep 2012,"data/lat_37.21745,long_-105.425_"
39.465158,-107.244609,2053.67333984,"3761-4547 Spring Valley Rd, Glenwood Springs, CO 81601, USA",Oct 2012,"data/lat_39.46515,long_-107.244_"
39.044108,-105.835192,2738.9609375,"33415 CO-9, Hartsel, CO 80449, USA",Oct 2012,"data/lat_39.04410,long_-105.835_"
40.003423,-105.480094,2533.31176758,"243 Gordon Creek Rd, Boulder, CO 80302, USA",Aug 2007,"data/lat_40.00342,long_-105.480_"
39.78008,-104.972281,1576.69519043,"1000-1148 E 47th Ave, Denver, CO 80216, USA",Sep 2015,"data/lat_39.78008,long_-104.972_"
38.882362,-104.275456,1905.93273926,"29950 Big Springs Rd, Calhan, CO 80808, USA",Oct 2009,"data/lat_38.88236,long_-104.275_"
39.621927,-104.981019,1660.74914551,"5194 S Pennsylvania St, Littleton, CO 80121, USA",Sep 2011,"data/lat_39.62192,long_-104.981_"
37.526003,-105.045081,2209.15380859,"3328 Co Rd 450, La Veta, CO 81055, USA",Aug 2015,"data/lat_37.52600,long_-105.045_"
39.398943,-107.247854,1977.33312988,"2867-2937 Co Rd 108, Carbondale, CO 81623, USA",Oct 2012,"data/lat_39.39894,long_-107.247_"
37.17852,-109.123079,1468.60339355,"UT-162, Montezuma Creek, UT 84534, USA",May 2012,"data/lat_37.17852,long_-109.123_"
39.970045,-105.52279,2579.97729492,"227 Co Rd 126S, Nederland, CO 80466, USA",Aug 2007,"data/lat_39.97004,long_-105.522_"
39.889416,-105.357139,2400.5925293,"10602-10610 Twin Spruce Rd, Golden, CO 80403, USA",Oct 2012,"data/lat_39.88941,long_-105.357_"
39.468486,-105.340365,2442.35913086,"29512-29654 Sunset Trail, Pine, CO 80470, USA",Oct 2012,"data/lat_39.46848,long_-105.340_"
39.972803,-105.530321,2659.34399414,"Co Rd 128W, Nederland, CO 80466, USA",Aug 2007,"data/lat_39.97280,long_-105.530_"
40.022525,-103.208474,1424.68847656,"31143-31499 CO-63, Akron, CO 80720, USA",Oct 2007,"data/lat_40.02252,long_-103.208_"
39.237862,-108.775776,1412.79724121,"1646-1650 15 Rd, Loma, CO 81524, USA",Jul 2012,"data/lat_39.23786,long_-108.775_"
39.272753,-102.996457,1451.33105469,"US-24, Flagler, CO 80815, USA",Oct 2012,"data/lat_39.27275,long_-102.996_"
37.942042,-103.904243,1359.27258301,"9247-10999 CO-10, Fowler, CO 81039, USA",Jul 2012,"data/lat_37.94204,long_-103.904_"
37.184731,-105.543194,2377.24169922,"County Rd P, Sanford, CO 81151, USA",Sep 2012,"data/lat_37.18473,long_-105.543_"
38.884746,-105.373553,2705.88916016,"Saddle Ln, Florissant, CO 80816, USA",Oct 2007,"data/lat_38.88474,long_-105.373_"
38.754823,-105.166976,2965.44580078,"22 CO-67, Sedalia, CO 80135, USA",Aug 2015,"data/lat_38.75482,long_-105.166_"
38.435792,-105.181686,1604.79284668,"3275 Highland Ave, Canon City, CO 81212, USA",Jul 2012,"data/lat_38.43579,long_-105.181_"
40.399612,-103.481547,1252.69470215,"Co Rd 34.2, Snyder, CO 80750, USA",Jul 2008,"data/lat_40.39961,long_-103.481_"
39.03709,-104.746378,2216.37768555,"4160 Fox Chase Way, Colorado Springs, CO 80908, USA",Sep 2011,"data/lat_39.03709,long_-104.746_"
38.116061,-102.594162,1103.36999512,"8919-8999 CO-196, Lamar, CO 81052, USA",,"data/lat_38.11606,long_-102.594_"
38.566747,-103.705424,1452.52001953,"3100-3198 CO-71, Sugar City, CO 81076, USA",Oct 2012,"data/lat_38.56674,long_-103.705_"
39.757586,-105.156568,1697.00939941,"2825 Eldridge St, Golden, CO 80401, USA",Jun 2012,"data/lat_39.75758,long_-105.156_"
39.129747,-104.822051,2263.56469727,"3361-3499 E Palmer Divide Ave, Larkspur, CO 80118, USA",Sep 2011,"data/lat_39.12974,long_-104.822_"
38.279279,-107.76514,1991.6784668,"35631-35653 US-550, Montrose, CO 81403, USA",Sep 2012,"data/lat_38.27927,long_-107.765_"
37.084201,-108.173096,1965.74316406,"6274 CO-140, Hesperus, CO 81326, USA",Jun 2012,"data/lat_37.08420,long_-108.173_"
39.091796,-108.524471,1440.21911621,"2853 Patterson Rd, Grand Junction, CO 81501, USA",Jul 2012,"data/lat_39.09179,long_-108.524_"
38.154461,-105.311685,2738.23657227,"9650-9748 CO-96, Westcliffe, CO 81252, USA",Aug 2012,"data/lat_38.15446,long_-105.311_"
